children,year_last_moved,Average Credit Card Transaction,Balance Transfer,Term Deposit,Life Insurance,Medical Insurance,Average A/C Balance,Personal Loan,Investment in Mutual Fund,Investment Tax Saving Bond,Home Loan,Online Purchase Amount,Investment in Commudity,Investment in Equity,Investment in Derivative,Portfolio Balance,ab_10,ab_11,ab_13,ab_17,ab_9,st_partner,st_singleNm,st_divSep,oc_10,oc_11,oc_12,ocp_10,ocp_12,hs_own,gender_f,semp_yes,semp_part_yes,fi
2,1996,66.46,29.98,83.97,371.21,0.0,125.81,24.98,61.41,22.97,27.22,0.0,110.32,43.73,101.06,248.66,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,11.25
0,1987,0.0,7.97,0.0,52.43,11.98,12.97,26.45,27.95,14.46,0.0,40.46,14.48,20.38,24.37,115.93,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,28.75
0,1977,0.0,0.0,13.99,28.98,20.78,11.99,217.8,41.97,0.0,0.0,54.46,12.75,54.37,53.59,143.91,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,26.25
0,1987,342.36,375.91,324.23,254.23,218.77,242.84,0.0,57.41,0.0,4.99,148.44,303.1,75.61,128.88,516.59,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,26.25
0,1958,0.0,0.0,0.0,29.99,9.98,29.46,0.0,43.95,24.97,0.0,0.0,7.99,16.4,23.06,50.92,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,6.0
2,1994,0.0,0.0,0.0,0.0,12.48,0.0,40.97,26.48,0.0,13.23,0.0,2.5,13.45,13.32,45.47,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1955,0.0,20.99,0.0,251.38,0.0,37.98,0.0,27.98,0.0,14.2,0.0,54.47,13.36,52.89,157.19,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,13.75
1,1977,154.47,0.0,0.0,0.0,0.0,4.49,5.99,0.0,0.0,0.0,0.0,30.89,1.75,1.75,30.04,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
2,1994,0.0,0.0,0.0,0.0,0.0,0.0,2.79,49.98,0.0,0.0,0.0,0.0,8.8,8.8,20.93,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,35.0
0,1979,19.49,67.57,0.0,110.91,5.5,50.95,0.0,28.89,0.0,0.0,0.0,40.69,13.31,32.71,20.71,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,6.0
2,1995,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-24.55,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,35.0
0,1979,0.0,118.97,0.0,99.46,0.0,0.0,0.0,0.0,0.0,2.48,23.48,43.69,4.33,16.58,96.38,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,26.25
1,1993,0.0,145.44,59.47,97.45,0.0,19.98,12.99,34.96,19.96,0.0,0.8,60.47,14.78,30.89,93.72,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,35.0
0,1980,0.0,0.0,33.97,0.0,0.0,0.0,0.0,19.49,0.0,7.98,0.0,6.79,4.58,3.25,8.51,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,13.75
0,1995,0.0,44.99,10.0,22.49,0.0,24.99,0.0,0.0,29.99,0.0,0.0,15.5,9.16,12.91,55.76,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1963,0.0,73.47,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,0.0,5.0,64.07,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,6.0
0,1982,0.0,32.98,23.48,38.98,15.99,55.95,109.22,0.01,34.47,23.48,14.98,22.29,39.69,42.44,102.58,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28.75
0,1966,0.0,0.0,0.0,17.99,13.97,0.0,0.0,13.99,0.0,0.0,0.0,6.39,2.33,7.66,21.39,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,16.25
1,1989,13.99,0.0,31.48,13.99,40.48,0.0,66.44,11.49,28.97,0.0,0.0,19.99,17.82,26.9,53.64,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
0,1975,0.0,0.0,20.99,0.01,139.45,136.72,47.94,169.35,29.98,0.0,106.42,32.09,81.74,87.24,243.95,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,18.75
1,1997,421.76,173.45,38.98,259.39,53.45,40.92,59.94,90.93,39.99,0.0,518.83,189.41,125.1,90.77,397.5,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,35.0
2,1983,13.99,21.99,14.99,262.85,0.0,0.0,102.44,52.96,0.0,0.0,0.0,62.76,25.9,69.71,171.33,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
2,1977,4.99,100.95,10.0,169.9,2.99,60.93,0.0,45.46,16.99,18.22,0.0,57.77,23.6,49.38,130.67,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,26.25
0,1976,25.47,1.08,48.94,236.3,57.95,92.9,0.0,37.47,10.49,0.0,5.49,73.95,24.39,72.52,171.28,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
2,1987,9.99,0.0,69.47,15.99,31.96,4.01,32.98,0.51,12.46,0.0,24.49,25.48,12.41,16.32,114.81,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,26.25
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,10.49,0.0,0.0,3.75,2.0,3.08,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16.25
1,1990,13.98,55.98,84.97,263.89,61.95,132.89,33.95,293.78,124.76,48.9,82.93,96.15,119.54,151.87,385.28,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
2,1996,0.0,104.48,33.98,0.0,23.96,0.0,192.51,23.48,49.49,0.0,1.49,32.48,44.5,48.24,100.27,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,26.25
1,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.55,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,13.75
0,1996,151.95,24.99,0.0,91.45,29.99,0.0,171.91,0.0,9.99,0.99,0.0,59.68,30.48,50.56,159.9,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,28.75
2,1996,0.0,110.96,9.49,131.96,26.47,94.45,80.43,176.37,12.98,16.46,2.99,55.78,63.95,87.11,194.68,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,35.0
0,1971,0.0,129.42,74.97,165.9,0.0,9.99,0.0,24.98,5.99,0.0,34.99,74.06,12.66,34.48,79.51,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,6.0
2,1992,14.99,50.98,60.97,0.0,28.97,0.0,0.0,53.45,0.0,0.0,0.0,31.18,8.91,13.74,47.17,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,26.25
0,1998,0.0,149.48,0.0,147.42,0.0,59.48,0.0,0.0,5.49,18.47,0.0,59.38,13.91,35.4,118.54,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,21.25
0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,2.49,0.0,0.0,0.0,2.08,2.08,-31.06,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,35.0
0,1966,0.0,85.01,9.98,36.34,0.0,0.0,0.0,0.02,0.0,0.0,29.46,26.27,4.91,6.06,29.43,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,6.0
0,1980,0.0,34.49,0.51,105.45,12.48,54.47,0.0,35.98,0.0,18.46,11.99,30.59,20.15,34.73,114.63,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.75
1,1985,26.98,234.94,0.0,160.94,6.49,14.97,22.99,141.89,33.98,0.0,0.0,85.87,35.64,63.54,133.33,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
1,1993,6.48,65.32,19.48,154.78,3.0,41.95,45.94,87.84,0.0,28.41,1.0,49.81,34.19,55.59,115.23,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,23.75
2,1995,44.47,74.48,35.0,13.03,37.94,47.96,70.41,65.96,24.99,5.49,12.47,40.98,37.88,43.38,93.83,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,13.75
2,1998,0.0,0.01,9.49,96.93,3.99,14.99,79.93,36.46,0.0,0.0,0.0,22.08,21.9,38.72,47.86,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
0,1964,0.0,0.0,9.49,88.46,12.97,109.43,143.26,0.0,24.45,22.17,23.98,22.18,53.88,63.1,155.71,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,21.25
0,1976,0.0,164.98,0.0,57.98,0.0,13.47,0.0,31.52,0.0,1.99,0.0,44.59,7.83,17.16,51.56,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,28.75
0,1997,0.0,0.0,83.45,25.98,29.99,20.45,0.0,80.45,0.0,0.0,0.0,27.88,16.82,26.15,90.45,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,11.25
0,1980,0.0,0.0,0.0,20.48,0.0,2.99,0.0,13.99,34.48,0.0,0.0,4.1,8.58,11.99,21.06,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4.0
2,1996,0.0,397.83,29.99,280.38,62.94,92.44,114.43,81.41,15.97,0.0,0.0,154.23,50.71,107.93,287.21,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
1,1983,24.48,142.93,86.96,236.35,11.97,72.47,0.0,94.88,4.99,0.0,0.0,100.54,28.72,70.11,169.22,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,6.49,0.0,0.0,5.74,4.66,19.83,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,9.0
1,1969,159.97,106.46,64.48,213.88,66.47,79.97,50.47,61.47,28.97,15.48,10.99,122.25,41.23,83.54,250.47,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,35.0
1,1972,0.0,106.46,0.0,381.32,0.0,46.43,0.0,166.84,0.0,7.45,10.49,97.56,38.54,99.1,230.03,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,23.75
1,1990,0.0,0.0,0.0,13.99,0.0,0.0,6.99,0.0,25.13,0.0,0.0,2.8,5.35,7.69,41.55,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,28.75
0,1978,73.96,60.48,0.0,0.0,0.0,0.0,0.0,91.91,0.0,0.0,0.0,26.89,15.32,15.32,2.09,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16.25
0,1997,0.0,24.99,0.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.75,21.71,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1985,0.0,0.0,19.99,20.99,45.48,0.0,0.0,24.98,0.0,6.49,0.0,17.29,5.25,15.24,-8.6,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,16.25
0,1982,0.0,9.99,0.0,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,3.83,34.65,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,13.75
3,1990,172.44,0.0,24.99,66.45,101.96,5.49,190.32,41.41,4.48,0.0,0.0,73.17,40.28,68.35,197.07,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
1,1979,0.0,109.46,14.99,134.41,0.0,57.46,19.98,81.91,0.0,0.0,0.0,51.77,26.56,48.96,159.87,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,21.25
0,1986,17.98,205.44,0.0,339.85,34.99,241.36,28.48,45.95,23.86,91.26,3.6,119.65,72.42,119.08,238.73,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,18.75
2,1985,74.47,1.02,36.45,50.94,1.99,2.99,15.99,57.91,25.99,0.0,0.0,32.97,17.15,25.97,118.52,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
1,1997,0.0,34.99,0.0,115.43,0.0,58.98,49.94,13.99,0.0,0.0,0.0,30.08,20.49,39.72,102.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,35.0
0,1942,35.47,150.45,136.43,226.3,55.48,55.96,0.53,66.45,44.96,4.49,0.0,120.83,28.73,74.95,178.9,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,6.0
2,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98,0.0,0.0,0.0,0.0,3.66,3.66,59.55,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,23.75
1,1994,0.0,0.0,0.0,144.41,0.0,7.48,0.0,5.48,19.99,0.0,0.0,28.88,5.49,29.56,41.98,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,35.0
0,1971,6.99,0.0,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,1.5,-7.68,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,35.0
0,1982,57.47,425.89,148.44,352.39,124.94,109.93,0.0,33.97,18.47,0.0,0.0,221.83,27.06,106.62,340.05,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,11.25
2,1985,49.98,59.47,79.46,288.82,30.94,61.97,40.98,88.39,0.0,0.0,0.0,101.73,31.89,85.18,198.34,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,11.25
2,1993,19.99,44.99,0.0,117.45,9.99,95.43,0.0,0.0,0.0,0.0,42.42,38.48,22.98,37.15,88.03,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97,0.0,0.0,3.83,0.0,39.45,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,11.25
0,1960,49.99,212.4,19.99,232.91,0.0,124.93,0.0,221.82,23.46,4.99,0.0,103.06,62.53,100.52,306.72,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,18.75
1,1967,0.0,0.0,0.0,0.0,0.0,0.0,62.91,0.0,0.0,0.0,0.0,0.0,10.49,10.49,27.79,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,16.25
2,1982,0.0,0.0,144.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,0.0,0.0,47.62,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35.0
0,1977,34.98,21.97,123.95,66.37,0.0,25.48,0.0,121.41,0.0,4.49,31.96,49.45,30.56,35.54,99.51,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,35.0
0,1996,0.0,19.48,67.95,0.0,79.88,0.0,0.0,136.89,0.0,0.0,214.9,33.46,58.63,36.13,74.66,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
1,1992,0.0,0.0,54.98,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0.0,12.49,0.0,1.25,-35.03,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1971,0.0,29.99,0.0,406.72,0.0,62.89,0.0,98.05,2.0,0.0,0.0,87.34,27.16,94.94,263.67,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,28.75
0,1984,0.0,0.0,19.99,0.0,0.0,23.95,0.0,23.48,29.99,0.0,0.0,4.0,12.9,12.9,-0.83,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,18.75
0,1958,0.02,159.99,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,32.0,0.83,0.83,66.45,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,4.0
0,1981,0.0,260.93,0.0,87.97,10.0,23.98,12.48,70.93,19.48,0.0,0.0,71.78,21.15,37.47,164.95,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,26.25
2,1996,53.96,59.45,0.0,145.9,14.48,143.92,44.47,107.93,2.0,8.98,0.0,54.76,51.22,76.45,130.78,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1994,0.0,29.99,49.49,72.97,9.99,41.47,0.0,42.97,4.99,0.0,0.0,32.49,14.91,28.73,30.49,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,35.0
1,1995,0.0,0.01,0.0,165.86,16.98,106.37,61.42,223.76,23.98,0.0,0.0,36.57,69.26,99.73,211.61,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
1,1979,30.98,0.0,101.95,0.0,81.87,4.99,29.96,48.43,5.0,0.0,0.0,42.96,14.73,28.38,63.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,28.75
0,1980,249.4,0.0,274.89,65.96,101.94,78.99,0.0,0.0,10.99,0.0,101.93,138.44,31.99,42.98,180.68,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,21.25
0,1994,0.0,0.0,0.0,0.0,0.0,0.0,19.47,0.0,0.0,0.0,0.0,0.0,3.25,3.25,27.72,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,35.0
0,1978,0.0,29.49,167.44,122.43,0.0,0.0,0.0,21.98,0.0,0.0,0.0,63.87,3.66,24.07,62.03,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,16.25
0,1994,29.99,0.0,141.95,0.0,44.99,28.49,0.0,73.46,0.0,0.0,0.0,43.39,16.99,24.49,23.19,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,23.75
0,1992,0.0,0.0,0.0,0.0,21.47,5.99,0.0,40.97,0.0,0.0,0.0,4.29,7.83,11.41,10.66,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,9.0
0,0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,-3.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0
1,1994,11.99,180.96,0.0,80.42,0.0,42.95,114.84,217.29,14.49,7.48,13.49,54.67,68.42,78.33,213.54,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,28.75
1,1971,132.44,0.0,111.96,19.99,0.0,19.49,83.39,44.47,4.0,0.0,75.91,52.88,37.88,28.56,140.52,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,23.75
1,1986,98.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,10.58,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,21.25
0,1996,85.47,98.96,44.97,79.96,0.0,7.0,0.0,122.86,12.48,15.97,0.0,61.87,26.39,37.05,78.26,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
0,1994,0.0,114.44,0.0,257.88,68.42,0.0,93.41,101.91,32.99,1.74,28.99,88.15,43.17,92.44,232.14,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1964,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,2.49,0.0,0.0,0.0,0.91,0.91,38.54,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
0,1986,0.0,0.0,17.49,0.01,0.0,0.01,0.0,53.46,0.0,0.0,0.0,3.5,8.91,8.91,41.62,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.0
0,1976,0.0,0.0,64.98,0.0,51.44,0.0,0.0,0.0,0.0,0.0,0.0,23.28,0.0,8.57,29.47,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,16.25
0,1992,67.43,74.44,155.39,256.3,25.47,58.97,48.55,0.0,4.0,15.46,11.99,115.81,23.16,65.55,233.09,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18.75
0,1969,0.0,29.99,0.0,0.0,20.95,94.32,0.0,174.32,5.48,41.9,0.0,10.19,52.67,49.18,126.95,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,9.0
3,1992,0.0,0.0,24.0,20.99,0.0,0.0,365.3,0.0,0.0,0.0,0.0,9.0,60.88,64.38,222.7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26.25
0,1995,0.0,29.99,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,4.67,25.95,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,11.25
0,1996,0.0,0.0,0.0,90.97,0.0,0.0,21.48,0.0,3.0,0.0,0.0,18.19,4.08,19.24,12.73,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,28.75
0,1967,0.0,54.98,27.99,101.45,0.0,52.47,5.48,45.44,0.0,0.0,214.97,36.88,53.06,34.14,135.67,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,13.75
0,1996,13.49,0.0,29.99,20.49,9.99,4.49,0.0,29.47,10.97,0.0,0.0,14.79,7.49,12.57,16.63,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,23.75
1,1984,59.49,34.99,71.95,158.94,29.97,58.97,0.0,113.39,0.0,33.97,84.45,71.07,48.46,60.21,129.54,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,23.75
2,1983,15.47,0.0,19.99,11.99,43.98,19.48,37.45,0.0,7.0,0.0,2.99,18.29,11.15,19.98,7.65,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,35.0
0,1996,0.0,95.93,15.49,152.94,44.98,66.97,0.0,28.0,2.49,0.0,19.99,61.87,19.58,49.23,158.85,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,6.0
0,1998,211.71,208.92,136.92,130.94,86.95,141.39,0.0,69.94,1.0,10.97,59.43,155.09,47.12,71.7,284.64,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,21.25
0,1996,84.99,139.91,64.46,60.43,23.47,46.96,0.0,11.48,0.0,0.0,0.0,74.65,9.74,23.72,76.82,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,16.25
0,1966,14.99,27.47,11.99,30.42,0.01,0.0,19.93,68.43,1.0,0.0,0.0,16.98,14.89,19.97,18.36,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,13.75
0,1928,25.98,74.91,11.98,167.75,11.0,17.47,39.96,62.44,3.98,0.0,0.0,58.32,20.64,50.43,214.1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,23.75
0,1993,0.0,0.0,0.0,0.0,11.99,4.49,0.0,0.0,0.0,0.0,0.0,2.4,0.75,2.75,14.44,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,28.75
0,1965,0.0,0.0,0.0,0.0,0.0,43.98,0.0,63.45,0.0,0.0,0.0,0.0,17.91,17.91,68.33,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,9.0
0,1966,59.49,103.97,23.98,594.2,5.19,65.92,113.91,89.93,3.0,0.0,0.0,157.37,45.46,145.36,397.69,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,11.25
1,1976,0.0,259.92,41.97,224.39,63.05,46.94,168.85,42.97,8.0,15.68,64.91,117.87,57.89,92.37,245.45,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,35.0
3,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.93,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
2,1980,24.49,0.01,15.0,169.88,0.0,10.47,28.99,0.0,3.98,14.48,24.99,41.88,13.82,35.55,36.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,23.75
0,1998,0.0,0.51,18.98,161.93,0.0,2.99,0.0,29.95,7.48,0.0,27.44,36.28,11.31,33.73,32.25,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,35.0
0,1977,0.0,29.98,29.99,50.3,24.99,18.02,23.97,21.98,3.18,1.74,0.0,27.05,11.48,23.74,101.28,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,23.75
1,1976,7.99,0.0,34.99,0.0,0.0,0.0,132.4,0.0,0.0,11.47,0.0,8.6,23.98,22.07,55.76,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,21.25
0,1963,27.98,0.0,133.98,0.0,0.0,0.0,0.0,38.95,0.0,0.0,0.0,32.39,6.49,6.49,25.66,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,23.75
0,1962,0.0,111.93,0.0,198.37,55.48,108.95,0.0,0.0,1.0,0.0,0.0,73.16,18.33,60.63,118.56,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,9.0
0,1964,0.0,0.0,0.0,19.99,0.0,16.95,0.0,84.43,0.0,0.0,0.0,4.0,16.9,20.23,28.1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,18.75
0,1978,0.0,0.0,0.0,0.0,0.0,41.93,34.96,123.41,0.0,19.98,27.95,0.0,41.37,33.38,85.08,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,4.0
2,1982,0.0,0.0,0.0,36.98,0.0,0.0,26.99,48.98,0.0,0.0,0.0,7.4,12.66,18.83,47.23,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,28.75
0,1997,22.98,411.87,0.0,231.9,7.49,137.38,0.0,228.29,0.0,0.0,0.0,134.85,60.95,100.84,281.61,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,26.25
3,1981,0.0,29.99,0.0,35.96,0.0,6.98,0.0,23.48,13.48,0.0,0.0,13.19,7.32,13.32,15.6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,26.25
1,1998,31.98,0.0,0.0,0.0,29.47,55.98,14.98,35.97,29.48,23.49,7.98,12.29,27.98,27.65,71.87,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,35.0
0,1980,149.98,0.0,0.0,0.0,40.48,0.0,0.0,0.0,0.0,0.0,0.0,38.09,0.0,6.75,42.49,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,13.75
1,1988,9.49,22.99,0.0,0.0,0.0,21.46,124.88,0.0,12.23,7.98,9.99,6.5,29.42,26.43,50.05,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,26.25
0,1954,0.0,0.0,0.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,5.99,0.0,6.83,5.83,37.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,13.75
3,1996,0.01,51.48,76.83,91.45,49.43,0.0,0.0,65.95,20.46,0.0,0.0,53.84,14.4,37.88,75.89,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,28.75
0,1988,0.0,0.0,0.0,0.0,15.99,0.0,0.0,19.48,0.0,0.0,0.0,3.2,3.25,5.91,21.45,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,35.0
0,1995,0.0,62.98,0.0,131.43,0.0,9.98,0.0,62.95,9.49,20.49,0.0,38.88,17.15,35.64,64.15,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,26.25
